order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
US-2021-168557,9/19/21,9/23/21,Standard Class,FH-14275,OFF-BI-10002309,8.93,2.00,0.20,3.12
US-2021-114888,9/19/21,9/24/21,Second Class,CC-12430,OFF-BI-10003355,11.95,3.00,0.20,4.18
US-2021-156097,9/19/21,9/19/21,Same Day,EH-14125,OFF-BI-10004654,2.31,2.00,0.80,-3.46
US-2021-168354,9/19/21,9/21/21,First Class,RH-19510,OFF-BI-10004826,49.53,3.00,0.00,23.77
US-2021-130267,9/19/21,9/23/21,Standard Class,SW-20245,OFF-PA-10002222,159.88,7.00,0.00,73.54
US-2021-168354,9/19/21,9/21/21,First Class,RH-19510,OFF-PA-10002377,17.04,3.00,0.00,7.67
US-2021-158610,9/19/21,9/22/21,First Class,CK-12595,OFF-ST-10000604,69.52,2.00,0.00,17.38
US-2021-168354,9/19/21,9/21/21,First Class,RH-19510,OFF-ST-10001490,1606.23,9.00,0.00,481.87
US-2021-102932,9/19/21,9/23/21,Second Class,SD-20485,OFF-SU-10000381,27.93,3.00,0.00,8.10
US-2021-114888,9/19/21,9/24/21,Second Class,CC-12430,OFF-SU-10001212,6.24,3.00,0.00,1.87
US-2021-142370,9/19/21,9/23/21,Standard Class,TP-21130,OFF-SU-10003002,5.04,2.00,0.00,0.15
US-2021-142370,9/19/21,9/23/21,Standard Class,TP-21130,TEC-AC-10002926,249.95,5.00,0.00,107.48
US-2021-166772,9/20/21,9/24/21,Standard Class,HJ-14875,FUR-BO-10002853,163.88,2.00,0.00,40.97
US-2021-134516,9/20/21,9/25/21,Standard Class,FM-14215,FUR-CH-10002880,98.39,1.00,0.20,-11.07
US-2021-134516,9/20/21,9/25/21,Standard Class,FM-14215,FUR-FU-10001546,17.09,2.00,0.20,1.07
US-2021-145611,9/20/21,9/24/21,Standard Class,HA-14905,OFF-AP-10001005,393.25,5.00,0.00,129.77
US-2021-100244,9/20/21,9/24/21,Standard Class,GM-14695,OFF-AR-10000940,11.76,4.00,0.00,3.18
US-2021-100244,9/20/21,9/24/21,Standard Class,GM-14695,OFF-BI-10000977,48.64,2.00,0.20,15.81
US-2021-100244,9/20/21,9/24/21,Standard Class,GM-14695,OFF-BI-10003656,271.98,2.00,0.20,88.39
US-2021-126284,9/20/21,9/24/21,Standard Class,EN-13780,OFF-BI-10004828,83.70,5.00,0.00,41.01
US-2021-100244,9/20/21,9/24/21,Standard Class,GM-14695,OFF-PA-10001471,65.79,9.00,0.00,30.26
US-2021-100244,9/20/21,9/24/21,Standard Class,GM-14695,OFF-PA-10002319,77.52,2.00,0.00,37.98
CA-2021-153738,9/20/21,9/22/21,First Class,AG-10270,OFF-BI-10001308,37.68,6.00,0.00,16.96
US-2021-125724,9/22/21,9/27/21,Standard Class,SM-20950,FUR-FU-10000246,68.43,7.00,0.20,8.55
US-2021-119641,9/22/21,9/26/21,Standard Class,CS-12250,FUR-FU-10002445,18.96,2.00,0.00,7.58
US-2021-155404,9/22/21,9/28/21,Standard Class,AS-10630,FUR-FU-10004586,13.28,2.00,0.00,6.37
US-2021-120257,9/22/21,9/28/21,Standard Class,PW-19240,OFF-AR-10003481,7.87,3.00,0.20,0.89
US-2021-109743,9/22/21,9/29/21,Standard Class,SH-19975,OFF-AR-10003727,40.78,3.00,0.20,4.59
US-2021-116232,9/22/21,9/26/21,Standard Class,AC-10450,OFF-BI-10004022,7.51,9.00,0.70,-6.00
US-2021-166653,9/22/21,9/24/21,Second Class,NP-18685,OFF-EN-10003055,63.97,2.00,0.20,19.99
US-2021-116232,9/22/21,9/26/21,Standard Class,AC-10450,OFF-LA-10001158,16.56,2.00,0.20,5.80
US-2021-151974,9/22/21,9/29/21,Standard Class,RD-19660,OFF-LA-10004484,16.52,5.00,0.20,5.37
US-2021-157728,9/22/21,9/28/21,Standard Class,RC-19960,OFF-PA-10002195,35.56,7.00,0.00,16.71
US-2021-158617,9/22/21,9/28/21,Standard Class,AC-10660,OFF-PA-10002245,35.88,6.00,0.00,16.15
US-2021-135965,9/22/21,9/25/21,First Class,SZ-20035,OFF-ST-10002370,128.34,6.00,0.00,37.22
US-2021-157728,9/22/21,9/28/21,Standard Class,RC-19960,TEC-PH-10001305,97.98,2.00,0.00,27.43
US-2021-109743,9/22/21,9/29/21,Standard Class,SH-19975,TEC-PH-10004071,63.94,8.00,0.20,5.59
CA-2021-125724,9/22/21,9/27/21,Standard Class,SM-20950,FUR-FU-10000246,63.97,2.00,0.20,19.99
US-2021-149979,9/23/21,9/28/21,Second Class,RA-19915,FUR-CH-10002084,368.97,3.00,0.00,81.17
US-2021-159009,9/23/21,9/27/21,Standard Class,DP-13105,FUR-CH-10003396,184.75,3.00,0.20,-20.78
US-2021-129469,9/23/21,9/27/21,Standard Class,KL-16555,FUR-FU-10002298,532.70,6.00,0.20,-26.64
US-2021-124016,9/23/21,9/26/21,Second Class,JS-15940,FUR-FU-10004963,28.00,4.00,0.20,7.70
US-2021-129469,9/23/21,9/27/21,Standard Class,KL-16555,OFF-AR-10000315,4.91,2.00,0.20,0.31
US-2021-124016,9/23/21,9/26/21,Second Class,JS-15940,OFF-BI-10002071,12.20,7.00,0.70,-9.76
US-2021-101742,9/23/21,9/28/21,Second Class,CR-12580,OFF-BI-10004187,10.53,7.00,0.20,3.68
US-2021-159009,9/23/21,9/27/21,Standard Class,DP-13105,OFF-BI-10004970,13.22,4.00,0.20,4.46
US-2021-106656,9/23/21,9/26/21,First Class,DV-13045,OFF-EN-10001509,4.08,2.00,0.00,1.92
US-2021-106656,9/23/21,9/26/21,First Class,DV-13045,OFF-LA-10003148,18.90,3.00,0.00,8.69
US-2021-124016,9/23/21,9/26/21,Second Class,JS-15940,OFF-PA-10002586,11.95,3.00,0.20,4.03
US-2021-149979,9/23/21,9/28/21,Second Class,RA-19915,OFF-ST-10003058,118.25,5.00,0.00,34.29
US-2021-110730,9/23/21,9/26/21,Second Class,CM-11815,OFF-SU-10004737,13.68,2.00,0.00,3.69
US-2021-100944,9/24/21,9/28/21,Standard Class,EH-13765,FUR-CH-10000988,563.24,5.00,0.20,56.32
US-2021-134488,9/24/21,10/1/21,Standard Class,PK-19075,FUR-CH-10003199,155.37,2.00,0.30,-13.32
US-2021-147340,9/24/21,9/24/21,Same Day,EB-13750,FUR-FU-10002501,63.20,5.00,0.00,23.38
US-2021-108875,9/24/21,10/1/21,Standard Class,CL-12700,FUR-FU-10002671,21.44,2.00,0.20,7.50
US-2021-154235,9/24/21,9/28/21,Standard Class,RD-19900,FUR-FU-10004006,127.95,3.00,0.00,21.75
US-2021-141551,9/24/21,9/30/21,Standard Class,BP-11230,OFF-BI-10001249,6.38,1.00,0.00,2.93
US-2021-132479,9/24/21,9/26/21,First Class,MK-17905,OFF-BI-10004584,442.37,7.00,0.80,-729.91
US-2021-100944,9/24/21,9/28/21,Standard Class,EH-13765,OFF-EN-10001453,304.90,5.00,0.00,143.30
US-2021-155187,9/24/21,9/26/21,Second Class,LA-16780,OFF-PA-10000380,41.70,5.00,0.00,20.85
US-2021-141551,9/24/21,9/30/21,Standard Class,BP-11230,OFF-PA-10001569,6.48,1.00,0.00,3.11
US-2021-155187,9/24/21,9/26/21,Second Class,LA-16780,OFF-ST-10000642,41.96,2.00,0.00,2.94
US-2021-108875,9/24/21,10/1/21,Standard Class,CL-12700,OFF-ST-10001370,511.06,9.00,0.20,-95.82
US-2021-148747,9/25/21,9/27/21,First Class,AS-10045,FUR-BO-10002613,477.67,2.00,0.15,84.29
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,FUR-CH-10000665,483.14,4.00,0.20,60.39
US-2021-124163,9/25/21,9/30/21,Standard Class,SC-20695,FUR-CH-10004218,201.96,2.00,0.00,50.49
US-2021-124163,9/25/21,9/30/21,Standard Class,SC-20695,FUR-FU-10000755,68.64,11.00,0.00,17.16
US-2021-122245,9/25/21,9/30/21,Standard Class,AB-10105,FUR-TA-10002356,393.17,3.00,0.50,-204.45
US-2021-113978,9/25/21,9/29/21,Standard Class,TS-21505,OFF-AP-10003849,286.26,1.00,0.20,17.89
US-2021-124163,9/25/21,9/30/21,Standard Class,SC-20695,OFF-AR-10000817,3.04,1.00,0.00,1.03
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,OFF-AR-10002255,5.76,2.00,0.00,1.67
US-2021-101385,9/25/21,10/1/21,Standard Class,JW-16075,OFF-AR-10004441,16.56,4.00,0.00,6.96
US-2021-140417,9/25/21,9/29/21,Standard Class,KE-16420,OFF-BI-10004828,5.02,1.00,0.70,-3.52
US-2021-123722,9/25/21,10/1/21,Standard Class,NH-18610,OFF-LA-10001569,15.94,4.00,0.20,5.18
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,OFF-LA-10001771,4.98,1.00,0.00,2.29
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,OFF-LA-10003923,29.60,2.00,0.00,14.80
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,OFF-PA-10000141,10.90,5.00,0.00,5.12
US-2021-140417,9/25/21,9/29/21,Standard Class,KE-16420,OFF-PA-10000380,60.05,9.00,0.20,22.52
US-2021-113978,9/25/21,9/29/21,Standard Class,TS-21505,OFF-ST-10002574,331.54,3.00,0.20,-82.88
US-2021-113978,9/25/21,9/29/21,Standard Class,TS-21505,OFF-ST-10004963,24.22,2.00,0.20,-4.84
US-2021-124163,9/25/21,9/30/21,Standard Class,SC-20695,TEC-AC-10001908,499.95,5.00,0.00,174.98
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,TEC-CO-10001943,479.98,3.00,0.20,161.99
US-2021-125402,9/25/21,10/1/21,Standard Class,DL-12865,TEC-PH-10003356,44.74,8.00,0.20,4.47
US-2021-146794,9/26/21,10/1/21,Standard Class,SH-19975,FUR-BO-10004467,424.96,5.00,0.15,20.00
US-2021-143406,9/26/21,9/30/21,Standard Class,LR-17035,FUR-CH-10000513,454.97,5.00,0.30,-136.49
US-2021-157945,9/26/21,10/1/21,Standard Class,NF-18385,FUR-CH-10002331,747.56,3.00,0.30,-96.11
US-2021-169957,9/26/21,9/30/21,Standard Class,SN-20710,OFF-AP-10000576,236.88,6.00,0.00,66.33
US-2021-143406,9/26/21,9/30/21,Standard Class,LR-17035,OFF-AP-10001564,93.03,2.00,0.80,-251.19
US-2021-145898,9/26/21,9/26/21,Same Day,CM-12445,OFF-AR-10002445,35.40,5.00,0.00,13.45
US-2021-149790,9/26/21,10/1/21,Standard Class,SC-20380,OFF-BI-10002026,15.62,2.00,0.80,-25.00
US-2021-132017,9/26/21,9/27/21,First Class,MH-17620,OFF-BI-10004001,6.82,2.00,0.80,-11.59
US-2021-157945,9/26/21,10/1/21,Standard Class,NF-18385,OFF-EN-10001415,8.93,2.00,0.20,3.35
US-2021-145898,9/26/21,9/26/21,Same Day,CM-12445,OFF-LA-10000262,7.83,3.00,0.00,3.60
US-2021-145898,9/26/21,9/26/21,Same Day,CM-12445,OFF-PA-10001667,29.90,5.00,0.00,13.46
US-2021-157714,9/26/21,10/1/21,Second Class,CS-12175,OFF-PA-10004022,9.99,1.00,0.00,4.50
US-2021-169957,9/26/21,9/30/21,Standard Class,SN-20710,OFF-PA-10004040,29.90,5.00,0.00,14.65
US-2021-165820,9/26/21,9/30/21,Standard Class,DW-13585,OFF-PA-10004735,12.96,2.00,0.00,6.22
US-2021-145898,9/26/21,9/26/21,Same Day,CM-12445,OFF-ST-10004507,51.45,3.00,0.00,13.89
US-2021-109260,9/26/21,10/1/21,Standard Class,TN-21040,TEC-AC-10002637,431.98,3.00,0.20,-75.60
US-2021-169957,9/26/21,9/30/21,Standard Class,SN-20710,TEC-AC-10003063,100.00,4.00,0.00,21.00
CA-2021-192314,9/26/21,10/1/21,Second Class,JS-13215,OFF-PA-10004022,9.99,1.00,0.00,4.50
US-2021-110170,9/27/21,10/3/21,Standard Class,HM-14860,FUR-BO-10000780,956.66,7.00,0.32,-225.10
US-2021-123176,9/27/21,9/29/21,Second Class,JG-15160,OFF-AR-10004685,13.89,3.00,0.00,4.58
US-2021-163202,9/27/21,10/2/21,Standard Class,BM-11650,OFF-BI-10002764,2.91,3.00,0.70,-2.03
US-2021-123176,9/27/21,9/29/21,Second Class,JG-15160,OFF-PA-10003971,17.94,3.00,0.00,8.79
US-2021-140249,9/27/21,10/3/21,Standard Class,SW-20455,TEC-PH-10002584,1001.58,2.00,0.20,125.20
US-2021-134656,9/28/21,10/1/21,First Class,MM-18280,OFF-PA-10003039,99.14,4.00,0.20,30.98
US-2021-161781,9/29/21,9/30/21,First Class,CC-12100,OFF-AR-10000255,40.88,7.00,0.00,10.63
US-2021-108616,9/29/21,10/3/21,Standard Class,JK-15730,OFF-AR-10001149,25.92,9.00,0.00,7.78
US-2021-106621,9/29/21,10/1/21,Second Class,DM-12955,OFF-AR-10002375,10.50,4.00,0.20,1.18
US-2021-108616,9/29/21,10/3/21,Standard Class,JK-15730,OFF-BI-10001989,62.94,3.00,0.00,30.21
US-2021-138037,9/29/21,10/3/21,Standard Class,AR-10540,OFF-BI-10002982,27.24,5.00,0.20,9.53
US-2021-134362,9/29/21,10/2/21,First Class,LS-16945,OFF-LA-10004853,15.94,4.00,0.20,5.18
US-2021-101497,9/29/21,10/1/21,Second Class,PS-18760,OFF-PA-10000176,18.97,1.00,0.00,9.11
US-2021-108616,9/29/21,10/3/21,Standard Class,JK-15730,TEC-AC-10000420,209.97,3.00,0.00,71.39
US-2021-125794,9/29/21,10/3/21,Standard Class,ML-17410,TEC-AC-10003399,36.24,1.00,0.00,15.22
US-2021-108056,9/29/21,10/3/21,Standard Class,ES-14080,TEC-PH-10001817,859.20,3.00,0.20,75.18
US-2021-106243,9/30/21,10/4/21,Standard Class,GM-14680,FUR-BO-10003034,523.92,5.00,0.20,-26.20
US-2021-108644,9/30/21,10/3/21,First Class,SJ-20215,OFF-BI-10000343,1.96,2.00,0.80,-3.24
US-2021-157686,10/1/21,10/2/21,First Class,BD-11620,FUR-CH-10001146,194.85,4.00,0.20,12.18
US-2021-155992,10/1/21,10/2/21,First Class,CC-12220,FUR-FU-10003724,41.85,5.00,0.00,10.88
US-2021-139157,10/1/21,10/5/21,Standard Class,GM-14680,FUR-TA-10003238,330.59,1.00,0.40,-115.71
US-2021-116918,10/1/21,10/6/21,Second Class,JK-15205,OFF-AR-10003631,30.98,8.00,0.20,5.03
US-2021-116918,10/1/21,10/6/21,Second Class,JK-15205,OFF-BI-10004140,5.39,4.00,0.70,-4.49
US-2021-111794,10/1/21,10/1/21,Same Day,HG-15025,OFF-PA-10000474,28.35,1.00,0.20,9.57
US-2021-111794,10/1/21,10/1/21,Same Day,HG-15025,TEC-AC-10003832,79.51,3.00,0.20,20.87
US-2021-155992,10/1/21,10/2/21,First Class,CC-12220,TEC-PH-10000215,69.90,2.00,0.00,18.87
US-2021-134376,10/2/21,10/6/21,Standard Class,TT-21265,OFF-AP-10004532,61.44,3.00,0.00,16.59
US-2021-118689,10/2/21,10/9/21,Standard Class,TC-20980,OFF-AR-10001958,33.96,2.00,0.00,9.51
US-2021-118969,10/2/21,10/3/21,First Class,LP-17095,OFF-BI-10002429,54.79,6.00,0.70,-40.18
US-2021-118689,10/2/21,10/9/21,Standard Class,TC-20980,OFF-BI-10003712,34.37,7.00,0.00,16.84
US-2021-118689,10/2/21,10/9/21,Standard Class,TC-20980,OFF-BI-10004600,735.98,2.00,0.00,331.19
US-2021-118689,10/2/21,10/9/21,Standard Class,TC-20980,OFF-ST-10001558,32.48,2.00,0.00,4.87
US-2021-118689,10/2/21,10/9/21,Standard Class,TC-20980,TEC-CO-10004722,17499.95,5.00,0.00,8399.98
US-2021-144939,10/3/21,10/8/21,Standard Class,EB-13870,FUR-CH-10003199,599.29,6.00,0.10,93.22
US-2021-101672,10/3/21,10/7/21,Standard Class,DB-12910,FUR-CH-10004063,915.14,4.00,0.20,102.95
US-2021-103919,10/3/21,10/7/21,Standard Class,TP-21565,FUR-FU-10001756,38.08,5.00,0.60,-29.51
US-2021-140634,10/3/21,10/6/21,Second Class,HL-15040,OFF-EN-10001099,15.65,2.00,0.20,5.09
US-2021-101672,10/3/21,10/7/21,Standard Class,DB-12910,OFF-LA-10002271,6.16,2.00,0.00,2.96
US-2021-101672,10/3/21,10/7/21,Standard Class,DB-12910,OFF-PA-10001878,97.82,2.00,0.00,45.98
US-2021-101672,10/3/21,10/7/21,Standard Class,DB-12910,OFF-PA-10004610,8.56,2.00,0.00,3.85
US-2021-145709,10/4/21,10/8/21,Standard Class,AH-10690,FUR-FU-10002885,11.57,3.00,0.20,2.60
US-2021-131296,10/4/21,10/9/21,Standard Class,MS-17830,FUR-TA-10002622,239.37,2.00,0.30,-23.94
US-2021-140158,10/4/21,10/8/21,Standard Class,DR-12940,OFF-BI-10000977,30.40,1.00,0.00,13.98
US-2021-121601,10/4/21,10/4/21,Same Day,MO-17500,OFF-EN-10003862,59.75,7.00,0.20,19.42
US-2021-140158,10/4/21,10/8/21,Standard Class,DR-12940,OFF-ST-10000136,119.10,3.00,0.00,34.54
US-2021-140158,10/4/21,10/8/21,Standard Class,DR-12940,TEC-CO-10001449,5399.91,9.00,0.00,2591.96
US-2021-145709,10/4/21,10/8/21,Standard Class,AH-10690,TEC-PH-10003095,52.68,3.00,0.20,19.76
US-2021-157490,10/6/21,10/7/21,First Class,LB-16795,OFF-BI-10002571,11.98,4.00,0.70,-9.18
US-2021-157490,10/6/21,10/7/21,First Class,LB-16795,OFF-BI-10002824,17.90,4.00,0.70,-14.92
US-2021-115952,10/6/21,10/6/21,Same Day,JH-15910,OFF-BI-10004654,28.85,5.00,0.00,14.43
US-2021-157490,10/6/21,10/7/21,First Class,LB-16795,TEC-AC-10001553,67.96,5.00,0.20,0.85
US-2021-157490,10/6/21,10/7/21,First Class,LB-16795,TEC-MA-10001695,703.71,6.00,0.70,-938.28
US-2021-162614,10/7/21,10/13/21,Standard Class,TB-21250,OFF-BI-10004001,27.26,2.00,0.20,8.86
US-2021-139808,10/7/21,10/11/21,Standard Class,MC-18100,OFF-FA-10001883,93.36,12.00,0.00,0.93
US-2021-163216,10/7/21,10/10/21,First Class,AW-10930,OFF-LA-10000134,4.93,2.00,0.20,1.72
US-2021-155033,10/7/21,10/12/21,Standard Class,CC-12475,OFF-PA-10000143,10.56,2.00,0.00,5.07
US-2021-127649,10/7/21,10/9/21,First Class,DL-13495,TEC-MA-10001972,837.60,3.00,0.20,62.82
US-2021-126844,10/8/21,10/14/21,Standard Class,BW-11110,FUR-FU-10004909,51.71,8.00,0.60,-32.32
US-2021-149685,10/8/21,10/15/21,Standard Class,PM-19135,OFF-LA-10004545,60.14,6.00,0.20,20.30
US-2021-162026,10/8/21,10/8/21,Same Day,JE-15745,OFF-PA-10000167,61.96,2.00,0.00,27.88
US-2021-135636,10/8/21,10/13/21,Standard Class,DB-13615,OFF-ST-10000676,387.72,5.00,0.20,-67.85
US-2021-114748,10/9/21,10/14/21,Standard Class,MZ-17335,FUR-FU-10001488,169.57,2.00,0.20,0.00
US-2021-128909,10/9/21,10/11/21,Second Class,SP-20545,FUR-FU-10004071,332.83,4.00,0.20,-24.96
US-2021-114748,10/9/21,10/14/21,Standard Class,MZ-17335,OFF-AR-10001315,1.41,1.00,0.20,0.16
US-2021-128909,10/9/21,10/11/21,Second Class,SP-20545,OFF-PA-10001593,19.14,4.00,0.20,5.98
US-2021-116974,10/9/21,10/15/21,Standard Class,MP-17965,TEC-PH-10004897,23.98,4.00,0.40,-15.58
US-2021-157707,10/10/21,10/12/21,First Class,CC-12610,FUR-BO-10001567,90.88,3.00,0.70,-190.85
US-2021-157707,10/10/21,10/12/21,First Class,CC-12610,FUR-CH-10004853,120.78,1.00,0.20,13.59
US-2021-126627,10/10/21,10/12/21,First Class,WB-21850,FUR-FU-10004963,14.00,4.00,0.60,-6.30
US-2021-126627,10/10/21,10/12/21,First Class,WB-21850,OFF-BI-10001597,16.39,2.00,0.80,-26.23
US-2021-150357,10/10/21,10/14/21,Standard Class,EB-13975,OFF-BI-10002557,4.10,3.00,0.70,-2.73
US-2021-150357,10/10/21,10/14/21,Standard Class,EB-13975,OFF-SU-10004498,20.61,2.00,0.20,-4.38
US-2021-157707,10/10/21,10/12/21,First Class,CC-12610,TEC-PH-10002583,15.99,1.00,0.20,-3.00
CA-2021-126627,10/10/21,10/12/21,First Class,WB-21850,FUR-FU-10004963,15.99,1.00,0.20,-3.00
CA-2021-126627,10/10/21,10/12/21,First Class,WB-21850,OFF-BI-10001597,120.78,1.00,0.20,13.59
US-2021-113390,10/11/21,10/15/21,Standard Class,EP-13915,OFF-AR-10001446,27.72,3.00,0.20,3.47
US-2021-113390,10/11/21,10/15/21,Standard Class,EP-13915,OFF-AR-10003183,5.34,2.00,0.20,0.67
US-2021-100839,10/13/21,10/17/21,Standard Class,NC-18625,FUR-FU-10001617,24.96,3.00,0.20,4.37
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,FUR-FU-10001706,43.12,14.00,0.00,20.70
US-2021-154018,10/13/21,10/19/21,Standard Class,HA-14920,FUR-FU-10003394,139.92,5.00,0.60,-150.41
US-2021-101161,10/13/21,10/20/21,Standard Class,BW-11110,FUR-FU-10003535,82.26,3.00,0.00,33.73
US-2021-100839,10/13/21,10/17/21,Standard Class,NC-18625,FUR-TA-10004575,727.45,5.00,0.50,-465.57
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-AR-10001149,11.52,4.00,0.00,3.46
US-2021-101161,10/13/21,10/20/21,Standard Class,BW-11110,OFF-AR-10001860,34.70,5.00,0.00,12.49
US-2021-154018,10/13/21,10/19/21,Standard Class,HA-14920,OFF-AR-10002067,15.87,1.00,0.20,1.19
US-2021-154018,10/13/21,10/19/21,Standard Class,HA-14920,OFF-BI-10004140,6.29,7.00,0.80,-11.00
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-BI-10004781,76.18,3.00,0.20,26.66
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-FA-10002988,4.02,2.00,0.00,1.97
US-2021-101161,10/13/21,10/20/21,Standard Class,BW-11110,OFF-LA-10000407,24.90,5.00,0.00,11.45
US-2021-154018,10/13/21,10/19/21,Standard Class,HA-14920,OFF-PA-10000551,8.29,2.00,0.20,3.00
US-2021-101161,10/13/21,10/20/21,Standard Class,BW-11110,OFF-PA-10001295,37.94,2.00,0.00,18.21
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-PA-10001736,35.44,1.00,0.00,16.66
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-PA-10001804,20.04,3.00,0.00,9.62
US-2021-101161,10/13/21,10/20/21,Standard Class,BW-11110,OFF-ST-10003123,99.87,3.00,0.00,23.97
US-2021-145583,10/13/21,10/19/21,Standard Class,LC-16885,OFF-SU-10001218,65.88,6.00,0.00,18.45
US-2021-154018,10/13/21,10/19/21,Standard Class,HA-14920,TEC-AC-10002402,191.98,3.00,0.20,24.00
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,FUR-CH-10003606,102.59,1.00,0.20,10.26
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,OFF-EN-10001335,35.01,4.00,0.20,13.13
US-2021-113607,10/14/21,10/18/21,Standard Class,PW-19030,OFF-PA-10001970,111.96,2.00,0.00,54.86
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,OFF-PA-10002319,93.02,3.00,0.20,33.72
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,OFF-PA-10002377,39.15,1.00,0.20,14.68
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,OFF-SU-10000946,12.77,2.00,0.20,1.44
US-2021-108098,10/14/21,10/18/21,Standard Class,CP-12340,TEC-AC-10000865,177.00,3.00,0.00,30.09
US-2021-156503,10/14/21,10/20/21,Standard Class,NC-18415,TEC-AC-10002473,22.70,1.00,0.20,5.96
US-2021-125220,10/14/21,10/19/21,Standard Class,BE-11410,TEC-AC-10003033,1649.75,5.00,0.00,544.42
US-2021-113607,10/14/21,10/18/21,Standard Class,PW-19030,TEC-PH-10004094,1091.93,7.00,0.00,272.98
US-2021-142097,10/15/21,10/20/21,Standard Class,QJ-19255,OFF-AP-10000696,43.26,3.00,0.00,14.28
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,OFF-AP-10002651,868.59,3.00,0.00,251.89
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,OFF-BI-10000977,121.60,4.00,0.00,55.94
US-2021-125738,10/15/21,10/21/21,Standard Class,PB-18805,OFF-BI-10001628,41.72,5.00,0.20,13.04
US-2021-142097,10/15/21,10/20/21,Standard Class,QJ-19255,OFF-BI-10002082,232.96,7.00,0.00,116.48
US-2021-142097,10/15/21,10/20/21,Standard Class,QJ-19255,OFF-EN-10002312,66.54,6.00,0.00,32.60
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,OFF-LA-10003223,29.46,6.00,0.00,14.44
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,OFF-LA-10004559,20.16,7.00,0.00,9.88
US-2021-125738,10/15/21,10/21/21,Standard Class,PB-18805,OFF-PA-10000740,45.68,2.00,0.00,21.01
US-2021-125738,10/15/21,10/21/21,Standard Class,PB-18805,OFF-PA-10001509,71.60,8.00,0.00,32.94
US-2021-125738,10/15/21,10/21/21,Standard Class,PB-18805,OFF-PA-10003001,60.12,9.00,0.00,28.86
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,OFF-PA-10003177,12.96,2.00,0.00,6.22
US-2021-124352,10/15/21,10/21/21,Standard Class,CD-12790,TEC-PH-10003442,5.50,1.00,0.00,1.38
US-2021-132066,10/16/21,10/20/21,Standard Class,NB-18655,FUR-TA-10001539,142.18,1.00,0.40,-37.92
US-2021-152688,10/17/21,10/20/21,First Class,NR-18550,FUR-BO-10001337,120.98,1.00,0.00,12.10
US-2021-163972,10/17/21,10/21/21,Standard Class,MG-17890,FUR-BO-10003894,120.67,2.00,0.15,21.29
US-2021-147256,10/17/21,10/21/21,Second Class,FC-14245,OFF-AP-10003057,1927.59,7.00,0.00,751.76
US-2021-141586,10/17/21,10/20/21,First Class,NK-18490,OFF-BI-10003981,18.16,5.00,0.20,6.58
US-2021-152688,10/17/21,10/20/21,First Class,NR-18550,OFF-BI-10004584,315.98,1.00,0.00,148.51
US-2021-147256,10/17/21,10/21/21,Second Class,FC-14245,TEC-PH-10003072,449.97,3.00,0.00,220.49
US-2021-159856,10/18/21,10/22/21,Standard Class,EP-13915,FUR-CH-10003396,307.92,5.00,0.20,-34.64
CA-2021-174514,10/19/21,10/24/21,Standard Class,EH-14125,TEC-PH-10004922,6.48,1.00,0.00,3.11
US-2021-139549,10/20/21,10/25/21,Standard Class,MY-18295,FUR-CH-10001802,387.14,4.00,0.20,4.84
US-2021-133697,10/20/21,10/24/21,Second Class,CM-12445,FUR-CH-10002372,56.69,1.00,0.30,-14.58
US-2021-105753,10/20/21,10/26/21,Standard Class,LC-16960,FUR-FU-10000246,61.10,5.00,0.00,18.33
US-2021-106341,10/20/21,10/23/21,First Class,LF-17185,OFF-AR-10002053,7.15,3.00,0.20,0.72
US-2021-168921,10/20/21,10/22/21,First Class,AG-10495,OFF-BI-10004209,19.30,3.00,0.20,6.03
US-2021-133697,10/20/21,10/24/21,Second Class,CM-12445,OFF-FA-10003112,25.25,4.00,0.20,7.89
US-2021-133697,10/20/21,10/24/21,Second Class,CM-12445,OFF-PA-10000726,51.02,7.00,0.20,15.94
US-2021-160220,10/20/21,10/26/21,Standard Class,JS-16030,OFF-ST-10000617,20.86,7.00,0.00,1.46
